date,Close,High,Low,Open,Volume,Fund,Return_1D,Return_5D,Return_20D,Volatility_20D
31-07-2025,5900.528809,5920.495067991749,5597.041666,5615.510456,2572409,INDIGO.NS,0.02970384,0.011379172,0.025060723,0.011304052
01-08-2025,5778.734375,5903.523490811523,5770.7478715880625,5860.096878509113,523408,INDIGO.NS,-0.020641274,-0.002498716,0.006170664,0.01231108
04-08-2025,5770.748047,5807.186469798785,5732.312998037583,5790.215149532913,545636,INDIGO.NS,-0.00138202,0.003210684,0.005654165,0.012314352
05-08-2025,5771.746094,5792.211508421257,5696.373468985124,5755.773087177311,929923,INDIGO.NS,0.000172949,0.004430084,-0.003533334,0.012129279
06-08-2025,5883.557129,5906.019169357661,5771.746083103671,5790.2148719192755,980678,INDIGO.NS,0.019372133,0.026742105,0.007091541,0.012758496
07-08-2025,5849.115723,5897.034745,5783.726222769924,5883.55752,483125,INDIGO.NS,-0.005853841,-0.008713301,0.003253479,0.01282559
08-08-2025,5759.766602,5855.105488892289,5751.280941433671,5838.633325112796,345649,INDIGO.NS,-0.015275663,-0.00328234,-0.02501059,0.012887443
11-08-2025,5868.58252,5895.037811998304,5724.825458578201,5732.312805502839,799984,INDIGO.NS,0.018892418,0.016953517,-0.01043685,0.013614652
12-08-2025,5917.5,5952.440953,5814.174609869253,5815.172922817376,883247,INDIGO.NS,0.008335485,0.025253,-0.00050589,0.013750011
13-08-2025,5969.5,5993,5886,5886,510227,INDIGO.NS,0.008787495,0.014607298,0.004972774,0.013872317
14-08-2025,6002.5,6055,5955.5,5978,767646,INDIGO.NS,0.005528101,0.026223498,0.037288613,0.012462716
18-08-2025,6096.5,6232.5,6009,6009,1148778,INDIGO.NS,0.015660142,0.058463028,0.04193864,0.012678587
19-08-2025,6055.5,6129,6021,6060,499624,INDIGO.NS,-0.00672517,0.031850533,0.031938282,0.012829686
20-08-2025,6155.5,6173.5,6026.5,6050,501673,INDIGO.NS,0.016513913,0.040219687,0.036634547,0.013062682
21-08-2025,6099,6125,6010,6100,689343,INDIGO.NS,-0.009178783,0.021693609,0.036002528,0.013088819
22-08-2025,6086.5,6145,6072.5,6099,596200,INDIGO.NS,-0.002049516,0.013994169,0.043255534,0.012876661
25-08-2025,6116,6149.5,6028.5,6149.5,478863,INDIGO.NS,0.004846792,0.003198557,0.055718685,0.012701943
26-08-2025,6050,6101.5,6017,6100,920406,INDIGO.NS,-0.010791367,-0.000908265,0.051756997,0.012880194
28-08-2025,5727,5875,5709.5,5875,18614885,INDIGO.NS,-0.05338843,-0.069612542,-0.003356871,0.017972227
29-08-2025,5646,5739,5610,5715,1628751,INDIGO.NS,-0.014143531,-0.074274471,-0.014714093,0.018241922
01-09-2025,5670,5710,5582,5629.5,1708748,INDIGO.NS,0.004250797,-0.068430132,-0.039069178,0.01685289
02-09-2025,5665.5,5690,5646.5,5679,579446,INDIGO.NS,-0.000793651,-0.073659254,-0.019595013,0.01626236
03-09-2025,5740,5747.5,5660.5,5660.5,801254,INDIGO.NS,0.013149766,-0.051239669,-0.00532826,0.016559775
04-09-2025,5695,5794,5686,5780,658347,INDIGO.NS,-0.007839721,-0.005587568,-0.013296859,0.016648633
05-09-2025,5670,5710,5637,5705,820854,INDIGO.NS,-0.004389816,0.004250797,-0.036297281,0.015987974
08-09-2025,5696.5,5739.5,5660,5681,603400,INDIGO.NS,0.004673721,0.004673721,-0.026092102,0.016018095
09-09-2025,5637.5,5706.5,5608,5670,549536,INDIGO.NS,-0.010357237,-0.004942194,-0.021227701,0.015827189
10-09-2025,5619,5679,5602.5,5665,740160,INDIGO.NS,-0.003281596,-0.021080139,-0.042528587,0.015125071
11-09-2025,5667,5683,5540.5,5560,675142,INDIGO.NS,0.008542445,-0.004916594,-0.042332066,0.015132626
12-09-2025,5727.5,5778.5,5668.5,5699,918969,INDIGO.NS,0.010675843,0.010141093,-0.040539409,0.015209495
15-09-2025,5728.5,5760.5,5718.5,5758,359796,INDIGO.NS,0.000174596,0.005617484,-0.045647647,0.015117701
16-09-2025,5727.5,5745.5,5691,5691,651834,INDIGO.NS,-0.000174566,0.015964523,-0.060526532,0.014535292
17-09-2025,5746.5,5759.5,5720,5749,429255,INDIGO.NS,0.003317329,0.02269087,-0.051027991,0.014573761
18-09-2025,5715.5,5763.5,5705.5,5740,460346,INDIGO.NS,-0.005394588,0.00855832,-0.07148079,0.013875032
19-09-2025,5679,5758,5648.5,5758,750086,INDIGO.NS,-0.006386143,-0.008467918,-0.068863748,0.013829994
22-09-2025,5747.5,5769,5682,5698.5,449815,INDIGO.NS,0.012061983,0.00331675,-0.055697034,0.014259467
23-09-2025,5732,5812.5,5716,5765,662077,INDIGO.NS,-0.002696825,0.000785683,-0.062786135,0.014146927
24-09-2025,5686,5757.5,5663,5745,690321,INDIGO.NS,-0.008025122,-0.010528148,-0.060165289,0.014081551
25-09-2025,5674.5,5717,5644.5,5690,572155,INDIGO.NS,-0.002022511,-0.007173476,-0.009167103,0.007600821
26-09-2025,5561,5700,5531.5,5679,896954,INDIGO.NS,-0.020001762,-0.020778306,-0.015054906,0.008242763
29-09-2025,5707,5785.5,5501,5575,13795988,INDIGO.NS,0.026254271,-0.007046542,0.006525573,0.010182214
30-09-2025,5594.5,5655.5,5526,5551,1425301,INDIGO.NS,-0.019712634,-0.023988137,-0.012531992,0.011131031
01-10-2025,5606,5625.5,5526,5568,795729,INDIGO.NS,0.00205559,-0.014069645,-0.023344948,0.01067848
03-10-2025,5657,5690,5602,5602,856525,INDIGO.NS,0.009097396,-0.003083972,-0.00667252,0.01078908
06-10-2025,5694.5,5706,5604.5,5659.5,632790,INDIGO.NS,0.006628955,0.024006474,0.004320988,0.010849307
07-10-2025,5664,5693.5,5610.5,5675,471217,INDIGO.NS,-0.005356045,-0.007534607,-0.005705258,0.0108669
08-10-2025,5635,5683.5,5625,5637.5,386534,INDIGO.NS,-0.005120056,0.007239253,-0.000443459,0.010671362
09-10-2025,5724.5,5744,5624.5,5656,668462,INDIGO.NS,0.015882875,0.021138066,0.018775583,0.011205249
10-10-2025,5735,5770,5706,5721,426462,INDIGO.NS,0.001834221,0.013788227,0.011999294,0.011066827
13-10-2025,5787.5,5824,5712.5,5758,669754,INDIGO.NS,0.009154316,0.016331548,0.010475775,0.010999337
14-10-2025,5759,5799.5,5740.5,5778,535051,INDIGO.NS,-0.004924406,0.016772599,0.005324256,0.011068072
15-10-2025,5860.5,5872.5,5775.5,5780,734165,INDIGO.NS,0.017624588,0.040017746,0.023221301,0.011722173
16-10-2025,5881,5921,5853,5895.5,533386,INDIGO.NS,0.003497995,0.027338632,0.023405551,0.011723949
17-10-2025,5848,5930.5,5838,5875,582184,INDIGO.NS,-0.005611291,0.019703575,0.023182574,0.011730484
20-10-2025,5934,5944,5878,5890,401435,INDIGO.NS,0.014705882,0.025313175,0.044902272,0.011957381
21-10-2025,5913,5950,5904.5,5950,35982,INDIGO.NS,-0.003538928,0.026740754,0.028795128,0.011792456
23-10-2025,5789,5945,5772,5941,577925,INDIGO.NS,-0.020970742,-0.012200324,0.009944173,0.012798648
24-10-2025,5779,5804.5,5694.5,5800,562338,INDIGO.NS,-0.001727414,-0.017343989,0.016355962,0.012652623
27-10-2025,5835,5872,5797,5801,473915,INDIGO.NS,0.009690258,-0.002222982,0.02828443,0.012781255
28-10-2025,5809,5834.5,5743.5,5807,950434,INDIGO.NS,-0.00445587,-0.021065049,0.044596296,0.011844933
29-10-2025,5813,5839.5,5763.5,5815.5,659529,INDIGO.NS,0.000688587,-0.016911889,0.018573681,0.01041083
30-10-2025,5725,5840.5,5709,5815,907522,INDIGO.NS,-0.015138483,-0.01105545,0.023326481,0.009973565
31-10-2025,5625,5730,5602,5729,1168861,INDIGO.NS,-0.017467249,-0.026648209,0.003389226,0.010806137
03-11-2025,5695.5,5704.5,5615,5625,615829,INDIGO.NS,0.012533333,-0.023907455,0.006805727,0.010980525
04-11-2025,5637,5699.5,5581.5,5696,644454,INDIGO.NS,-0.010271267,-0.029609227,-0.010097462,0.011124994
06-11-2025,5693,5833.5,5679.5,5750,2249415,INDIGO.NS,0.009934362,-0.020643386,0.005120056,0.011294092
07-11-2025,5583.5,5689.5,5569,5689.5,795267,INDIGO.NS,-0.019234147,-0.024716157,-0.009139308,0.012066203
10-11-2025,5588.5,5640,5541,5604,983156,INDIGO.NS,0.000895496,-0.006488889,-0.023757533,0.011452182
11-11-2025,5782.5,5799.5,5597,5624,959131,INDIGO.NS,0.034714145,0.015275217,0.008282476,0.013982043
12-11-2025,5795.5,5824.5,5752,5790,695865,INDIGO.NS,0.002248163,0.028117793,0.001382289,0.013841766
13-11-2025,5905.5,5938,5811,5838,1250921,INDIGO.NS,0.018980243,0.037326541,0.025438444,0.014400459
14-11-2025,5908.5,5935,5864,5900,643970,INDIGO.NS,0.000508001,0.058207218,0.008190427,0.013881938
17-11-2025,5873,5905,5839.5,5900,608336,INDIGO.NS,-0.006008293,0.050908115,-0.001360313,0.01393649
18-11-2025,5739.5,5888.5,5733.5,5876,906483,INDIGO.NS,-0.022731143,-0.00743623,-0.018553352,0.014799833
19-11-2025,5758.5,5773,5674,5712,784194,INDIGO.NS,0.003310393,-0.006384264,-0.029575329,0.014383655
20-11-2025,5785.5,5836,5750,5761.5,429193,INDIGO.NS,0.004688721,-0.020320041,-0.021562659,0.014436881
21-11-2025,5843.5,5873.5,5755,5785,410054,INDIGO.NS,0.010025063,-0.0110011,0.009414407,0.013830081
24-11-2025,5805.5,5970,5785,5953,1224537,INDIGO.NS,-0.006502952,-0.011493274,0.004585568,0.013912615
25-11-2025,5775,5805.5,5750,5805.5,478426,INDIGO.NS,-0.005253639,0.006185208,-0.010282776,0.0137836
26-11-2025,5913,5923,5781,5799,520063,INDIGO.NS,0.023896104,0.026829904,0.017903254,0.014770071
27-11-2025,5919,5959,5886.5,5913,472382,INDIGO.NS,0.001014713,0.023074929,0.018234991,0.0147699
28-11-2025,5901.5,5936.5,5885,5922,273162,INDIGO.NS,-0.002956581,0.009925558,0.030829694,0.014313153
01-12-2025,5794,5916.5,5763,5890,586223,INDIGO.NS,-0.018215708,-0.00198088,0.030044444,0.014366553
02-12-2025,5697.5,5805.5,5680,5792,1179053,INDIGO.NS,-0.016655161,-0.013419913,0.000351154,0.01467442
03-12-2025,5595.5,5694,5570.5,5675,1062464,INDIGO.NS,-0.017902589,-0.053695248,-0.007362072,0.015053145
04-12-2025,5436.5,5573,5397,5520,4118078,INDIGO.NS,-0.028415691,-0.081517148,-0.045055331,0.016092588
05-12-2025,5370.5,5475,5265,5406,6700523,INDIGO.NS,-0.012140164,-0.089977124,-0.038148115,0.015771889
08-12-2025,4923.5,5202.5,4842.5,5110,15824857,INDIGO.NS,-0.083232474,-0.150241629,-0.118994363,0.024052782
09-12-2025,4967.5,5017,4817,4901,10230467,INDIGO.NS,0.008936732,-0.128126371,-0.140942499,0.022387507
10-12-2025,4805.5,4999.5,4788.5,4999.5,7127760,INDIGO.NS,-0.032611978,-0.141184881,-0.17082219,0.022953225
11-12-2025,4819,4848.5,4645,4650,6526881,INDIGO.NS,0.002809281,-0.113584107,-0.183981035,0.022185347
12-12-2025,4860.5,4898,4811.5,4830,3379049,INDIGO.NS,0.008611745,-0.094963225,-0.177371583,0.022457236
15-12-2025,4965.5,5014,4864.5,4900,4014614,INDIGO.NS,0.021602716,0.008530517,-0.154520688,0.023505263
16-12-2025,4974,5002,4951.5,4990,2389083,INDIGO.NS,0.001711811,0.001308505,-0.133373987,0.023338584
17-12-2025,4980.5,5009,4944.5,4999,1600991,INDIGO.NS,0.001306795,0.036416606,-0.135104628,0.023296875
18-12-2025,5115.5,5140,4957,4977,4260902,INDIGO.NS,0.027105712,0.061527288,-0.115806758,0.024400155
19-12-2025,5153.5,5166.5,5103.5,5123,9087607,INDIGO.NS,0.007428404,0.060281864,-0.118079918,0.024318046
22-12-2025,5145.5,5184,5100,5100,1513801,INDIGO.NS,-0.001552343,0.036250126,-0.113685298,0.024337557
23-12-2025,5157,5172,5132,5148,968910,INDIGO.NS,0.002234963,0.036791315,-0.107012987,0.024402719
24-12-2025,5081.5,5168,5047.5,5155,980384,INDIGO.NS,-0.014640295,0.020279088,-0.140622358,0.023475623
26-12-2025,5074,5098,5031,5081.5,585777,INDIGO.NS,-0.001475942,-0.008112599,-0.142760601,0.023435889
29-12-2025,5085.5,5099,5065,5073.5,581866,INDIGO.NS,0.002266456,-0.013194916,-0.138269931,0.023516999
30-12-2025,5018,5074.5,4989,5070,1306997,INDIGO.NS,-0.013273031,-0.024778933,-0.133931653,0.023420269
31-12-2025,5059.5,5064.5,4976.5,5000,908946,INDIGO.NS,0.008270227,-0.018906341,-0.111978938,0.023536414
01-01-2026,5110.5,5175,5062.5,5081,744719,INDIGO.NS,0.010080047,0.005706976,-0.086676794,0.023601224
02-01-2026,5106,5136,5095,5119,464130,INDIGO.NS,-0.00088054,0.006306661,-0.060792789,0.02291028
05-01-2026,5102.5,5140,5075,5106,634271,INDIGO.NS,-0.000685468,0.003342837,-0.049902244,0.022809348
06-01-2026,5002.5,5140.5,4990,5100,856866,INDIGO.NS,-0.019598236,-0.00308888,0.016045496,0.013439293
07-01-2026,4951,5045,4919,5010,1157501,INDIGO.NS,-0.010294853,-0.021444807,-0.00332159,0.013520436
08-01-2026,4906.5,4992.5,4893.5,4959,1303022,INDIGO.NS,-0.008988083,-0.039917816,0.021017584,0.011393269
09-01-2026,4844,4924,4833,4924,1257421,INDIGO.NS,-0.012738204,-0.051312182,0.005187798,0.011794009
12-01-2026,4850,4869,4771,4814.5,691685,INDIGO.NS,0.001238646,-0.049485546,-0.002160272,0.011635506
13-01-2026,4759.5,4848.5,4725,4832.5,1339651,INDIGO.NS,-0.018659794,-0.048575712,-0.041486255,0.011166736
14-01-2026,4733,4756.5,4701,4730,1059301,INDIGO.NS,-0.005567812,-0.044031509,-0.04845195,0.011156054
15-01-2026,4733,4733,4733,4733,0,INDIGO.NS,0,-0.035361255,-0.049693806,0.011136881
16-01-2026,4740,4757.5,4700,4700,1079566,INDIGO.NS,0.001478977,-0.02146986,-0.073404359,0.008777248
19-01-2026,4941.5,4952.5,4764.5,4764.5,2171150,INDIGO.NS,0.042510549,0.018865979,-0.041137091,0.013413578
20-01-2026,4790,4941.5,4775,4941.5,681597,INDIGO.NS,-0.030658707,0.006408236,-0.069089496,0.014861677
21-01-2026,4857.5,4952,4750,4784.5,1740395,INDIGO.NS,0.014091858,0.026304669,-0.058076401,0.015330294
22-01-2026,4909,4932.5,4880,4905,1281956,INDIGO.NS,0.010602162,0.037185717,-0.033946669,0.015349874
23-01-2026,4704.5,4878,4686.5,4878,3668328,INDIGO.NS,-0.041658179,-0.007489451,-0.072822231,0.017769776
27-01-2026,4769,4784,4643.5,4700,1255311,INDIGO.NS,0.013710277,-0.034908429,-0.062235768,0.018149593
28-01-2026,4749,4794.5,4707,4777,1075513,INDIGO.NS,-0.004193751,-0.008559499,-0.053607015,0.017993334
29-01-2026,4621,4749,4585.5,4749,1751127,INDIGO.NS,-0.026953043,-0.048687597,-0.086668643,0.018587665
30-01-2026,4596.5,4661,4551,4580,1567278,INDIGO.NS,-0.005301883,-0.063658586,-0.100577243,0.018274402
02-02-2026,4687,4699.5,4582.799805,4610,1309113,INDIGO.NS,0.019688894,-0.003719843,-0.082060321,0.019086748
03-02-2026,4946.200195,5007.799805,4834.5,4950,2915322,INDIGO.NS,0.055301941,0.037156678,-0.030632005,0.023262627
04-02-2026,4960.700195,4977.600098,4897.200195,4945,1026215,INDIGO.NS,0.002931543,0.044577847,-0.008355783,0.022872097
05-02-2026,4932.200195,4939.899902,4780.299805,4845,1189049,INDIGO.NS,-0.005745157,0.067344773,-0.003797173,0.022788599
06-02-2026,4909.399902,4931.299805,4870,4911,463970,INDIGO.NS,-0.004622743,0.068073513,0.000591033,0.022718229
09-02-2026,4964.100098,4978.100098,4888.700195,4895,538869,INDIGO.NS,0.011141931,0.059120994,0.024793579,0.022625766
10-02-2026,4960.399902,4996,4929,4950,1115549,INDIGO.NS,-0.000745391,0.002870831,0.022762866,0.022631167
11-02-2026,5013.799805,5056,4945.600098,4990,527542,INDIGO.NS,0.010765241,0.010704055,0.053429941,0.022213265
12-02-2026,4982.799805,4999.899902,4930.700195,4999.899902,971327,INDIGO.NS,-0.006182935,0.010259034,0.052778323,0.022225939
13-02-2026,4929.200195,4988,4900.600098,4966,232702,INDIGO.NS,-0.010756926,0.004033139,0.041453665,0.022426715
16-02-2026,4940.799805,4976.299805,4903,4929,425143,INDIGO.NS,0.002353244,-0.00469376,0.042362828,0.022425944
17-02-2026,4977,5008.200195,4937.5,4970,263838,INDIGO.NS,0.007326789,0.003346524,0.007184053,0.020394792
18-02-2026,4980.399902,4999.399902,4960.600098,4974.100098,201866,INDIGO.NS,0.000683123,-0.006661595,0.039749458,0.019028543
19-02-2026,4815.100098,4939,4790.100098,4939,1546005,INDIGO.NS,-0.033190067,-0.033655718,-0.00872875,0.020354096
20-02-2026,4854.600098,4880,4783.899902,4785,819782,INDIGO.NS,0.00820336,-0.015134321,-0.011081667,0.020293808
23-02-2026,4862.200195,4871.700195,4821,4850,321229,INDIGO.NS,0.001565546,-0.015908276,0.033521138,0.017814655
24-02-2026,4850.299805,4862.200195,4806,4812,406380,INDIGO.NS,-0.002447532,-0.025457142,0.017047558,0.017611267
25-02-2026,4947.399902,4974.899902,4850.299805,4855,831769,INDIGO.NS,0.020019401,-0.006625974,0.041777196,0.018062548
26-02-2026,4933.5,4976.299805,4899.899902,4975,467220,INDIGO.NS,-0.002809537,0.024589292,0.067626055,0.016772192
27-02-2026,4827.200195,4920,4792,4890,1199332,INDIGO.NS,-0.02154653,-0.005644111,0.050190405,0.017589657
02-03-2026,4520.399902,4664.899902,4500,4500,3465274,INDIGO.NS,-0.063556571,-0.070297454,-0.035545146,0.022496957
04-03-2026,4392.899902,4431,4293,4409.5,2807222,INDIGO.NS,-0.028205469,-0.094303429,-0.111863708,0.018838993
05-03-2026,4512.799805,4558.899902,4318,4389.299805,2629784,INDIGO.NS,0.027294021,-0.087844142,-0.090289752,0.02016989
06-03-2026,4404.100098,4465,4375.5,4424.700195,1640372,INDIGO.NS,-0.024086977,-0.107307166,-0.10707191,0.020639903
09-03-2026,4236.700195,4255.5,4035,4199.899902,4271926,INDIGO.NS,-0.038010013,-0.122327638,-0.137022797,0.021883081
10-03-2026,4380.399902,4473.700195,4341.600098,4410,2579968,INDIGO.NS,0.033917837,-0.030970711,-0.117584292,0.02342142
11-03-2026,4350.700195,4512.899902,4338.700195,4366,2647380,INDIGO.NS,-0.006780136,-0.009606344,-0.122913418,0.023389413
12-03-2026,4251.700195,4297.5,4194.100098,4263.600098,1595719,INDIGO.NS,-0.022754958,-0.057857565,-0.152000407,0.023305132
13-03-2026,4158.200195,4234,4130,4226,1848484,INDIGO.NS,-0.021991203,-0.055834313,-0.165489211,0.023509291
16-03-2026,4222.100098,4270,4093.899902,4105,1792860,INDIGO.NS,0.015367202,-0.003446101,-0.143451284,0.024109338
17-03-2026,4287.899902,4306,4208.700195,4246,1076802,INDIGO.NS,0.015584615,-0.021116793,-0.132144577,0.024569144
18-03-2026,4360.600098,4417.5,4290,4290,1505698,INDIGO.NS,0.016954732,0.002275473,-0.123849689,0.024951257
19-03-2026,4154.299805,4320,4145,4320,1501959,INDIGO.NS,-0.047310069,-0.022908574,-0.165870234,0.026504861
20-03-2026,4149.100098,4247,4135,4185,1888215,INDIGO.NS,-0.001251645,-0.00218847,-0.138314882,0.025906372
23-03-2026,3945.300048828125,4103.899902,3895.199951171875,4069.800048828125,2919605,INDIGO.NS,-0.049119097,-0.065559803,-0.18730689,0.027260609
24-03-2026,4150.799805,4168.399902,4021,4065,2152981,INDIGO.NS,0.052087231,-0.031973717,-0.146312443,0.030529454
25-03-2026,4294.700195,4317.899902,4181,4219.899902,2206366,INDIGO.NS,0.034668112,-0.015112576,-0.11454954,0.031943715
27-03-2026,4099.5,4251,4091.600098,4251,1693708,INDIGO.NS,-0.045451414,-0.013191105,-0.171382932,0.032531896
30-03-2026,3943.5,4092.199951171875,3930.600098,4030,2450995,INDIGO.NS,-0.038053421,-0.049552937,-0.200668896,0.033136407
01-04-2026,4180.799805,4332.700195,4063.800048828125,4063.800048828125,4361610,INDIGO.NS,0.060174922,0.059691216,-0.133907931,0.036577058
02-04-2026,4193.5,4211.399902,3970,4070,2222700,INDIGO.NS,0.003037743,0.010287221,-0.072316589,0.034056452
06-04-2026,4312.5,4328.700195,4087.300048828125,4180,1802863,INDIGO.NS,0.028377251,0.004144598,-0.018302239,0.034219384
07-04-2026,4268.799805,4289.399902,4180,4230,1488156,INDIGO.NS,-0.010133379,0.041297672,-0.05406843,0.033645637
08-04-2026,4615.5,4744,4560.399902,4600,5538528,INDIGO.NS,0.081217253,0.1704069988588816,0.048000703,0.038003902
09-04-2026,4449.100098,4597.5,4433.700195,4565,1904534,INDIGO.NS,-0.036052411,0.064174394,0.050133333,0.037895013
10-04-2026,4554.200195,4578,4460,4490,1296004,INDIGO.NS,0.023622777,0.086014116,0.03967681,0.037522805
13-04-2026,4427.200195,4460,4325,4330,1662563,INDIGO.NS,-0.027886345,0.026597147,0.017583377,0.038093254
15-04-2026,4638,4659,4575.700195,4624,1623094,INDIGO.NS,0.047614699,0.086488056,0.090857724,0.038969513
16-04-2026,4608.700195,4703.600098,4598,4699.899902,1474798,INDIGO.NS,-0.006317336,-0.001473254,0.1083401420902832,0.038551965
17-04-2026,4638.399902,4648.100098,4572.700195,4620.100098,762531,INDIGO.NS,0.00644427,0.042547886,0.098600174,0.038487686
20-04-2026,4678.200195,4698,4576.700195,4635,1026819,INDIGO.NS,0.008580608,0.027227613,0.091023648,0.038422048
21-04-2026,4693.100098,4748.299805,4676.200195,4681.100098,850836,INDIGO.NS,0.003184965,0.06006051,0.076250973,0.038320929
22-04-2026,4640.899902,4713.299805,4599.899902,4674.799805,1082869,INDIGO.NS,-0.011122753,0.000625248,0.1171316757416485,0.03656643
23-04-2026,4556,4589,4510,4549.700195,1024694,INDIGO.NS,-0.018293845,-0.011434937,0.098069435,0.036945356
24-04-2026,4523.100098,4598.799805,4507,4566.100098,731221,INDIGO.NS,-0.007221225,-0.024857668,0.1464527518001448,0.034822384
27-04-2026,4561.200195,4584.299805,4507,4522.200195,833925,INDIGO.NS,0.008423448,-0.025009618,0.098872605,0.033206077
28-04-2026,4442.399902,4547.899902,4421,4514.799805,1261879,INDIGO.NS,-0.026045841,-0.053418889,0.034391157,0.033149417
29-04-2026,4345.200195,4507.299805,4335.100098,4442.399902,1695800,INDIGO.NS,-0.021879999,-0.063716028,0.059934186,0.031755618
30-04-2026,4295.299805,4313,4172.799805,4250,2010221,INDIGO.NS,-0.011484026,-0.05722129,0.089210043,0.030460234
04-05-2026,4262.399902,4387.299805,4235.299805,4349,1047968,INDIGO.NS,-0.007659512,-0.057637503,0.01951782,0.027602001
05-05-2026,4238.399902,4285,4196.299805,4225,1239988,INDIGO.NS,-0.005630631,-0.070770911,0.010707023,0.027641643
06-05-2026,4520.200195,4565.600098,4315.600098,4320,2657960,INDIGO.NS,0.066487424,0.017513122,0.048162364,0.030772714
07-05-2026,4506.899902,4560,4455.100098,4530,1723948,INDIGO.NS,-0.002942412,0.037213408,0.055776825,0.030655527
08-05-2026,4522.700195,4545.799805,4465.700195,4488,827316,INDIGO.NS,0.003505801,0.052941681,-0.020106122,0.02455868
11-05-2026,4299.399902,4432.299805,4276.600098,4430,1791551,INDIGO.NS,-0.049373225,0.008680556,-0.033647298,0.025720121
12-05-2026,4201.700195,4309.100098,4187.700195,4297.100098,758162,INDIGO.NS,-0.022724033,-0.008658859,-0.077401077,0.02543327
13-05-2026,4255.799805,4283.600098,4146.299805,4205.399902,1018804,INDIGO.NS,0.012875647,-0.058493071,-0.038715302,0.025024467
14-05-2026,4280.5,4313,4193.600098,4261.899902,743734,INDIGO.NS,0.00580389,-0.050234065,-0.077080638,0.022286391
15-05-2026,4314.899902,4359,4277,4293,713589,INDIGO.NS,0.008036422,-0.045946068,-0.063749057,0.022430673
18-05-2026,4275.700195,4293.899902,4226,4268.100098,524880,INDIGO.NS,-0.009084731,-0.005512329,-0.078195006,0.022353301
19-05-2026,4230.299805,4319,4224.299805,4279,577738,INDIGO.NS,-0.010618235,0.006806675,-0.095742032,0.02220411
20-05-2026,4264.600098,4284,4178,4178,760291,INDIGO.NS,0.008108242,0.002067835,-0.091304253,0.022324122
21-05-2026,4403,4452.200195,4305,4305,1656192,INDIGO.NS,0.032453196,0.028618152,-0.051261589,0.023730233
22-05-2026,4438.600098,4460,4399.600098,4425.100098,675234,INDIGO.NS,0.008085419,0.028668149,-0.025768196,0.023530438
25-05-2026,4501.899902,4538,4438.700195,4524.100098,2493013,INDIGO.NS,0.014261209,0.052903547,-0.004687094,0.023723157
26-05-2026,4480.799805,4510.5,4440,4500,759683,INDIGO.NS,-0.004686932,0.059215661,-0.017627025,0.023660068
27-05-2026,4570,4593.200195,4429.899902,4480,1369227,INDIGO.NS,0.019907204,0.071612788,0.028723235,0.023289938
28-05-2026,4570,4570,4570,4570,0,INDIGO.NS,0,0.037928685,0.051735201,0.022629933
29-05-2026,4405,4555,4381.200195,4550,1359472,INDIGO.NS,-0.036105033,-0.007569976,0.02553959,0.024069799
01-06-2026,4453.299805,4633.899902,4445.799805,4525,1665946,INDIGO.NS,0.010964768,-0.010795464,0.044786953,0.024055624
02-06-2026,4466.100098,4480.200195,4389.200195,4420,1093115,INDIGO.NS,0.002874339,-0.003280599,0.05372315,0.023980013
03-06-2026,4512.100098,4565,4390,4440.100098,808155,INDIGO.NS,0.010299814,-0.012669563,-0.001791978,0.018887984
04-06-2026,4508.799805,4537,4460.700195,4500,565503,INDIGO.NS,-0.000731432,-0.013391728,0.000421554,0.018875817
05-06-2026,4481.299805,4517.799805,4442.399902,4492,788870,INDIGO.NS,-0.006099184,0.017321182,-0.00915391,0.018909242
08-06-2026,4359.700195,4434,4350,4424.899902,827136,INDIGO.NS,-0.027134897,-0.021018035,0.014025281,0.016351859
09-06-2026,4537.600098,4547.899902,4375,4375,1000203,INDIGO.NS,0.040805536,0.016009493,0.079943805,0.017655265
01-01-2020,619.7402954101562,622.3896774086668,616.1237170110657,618.1843417505002,2112415,INFY.NS,,,,
02-01-2020,617.9320678710938,623.0625571,614.7360228516574,621.4645602966463,5658200,INFY.NS,-0.002917718,,,
03-01-2020,627.4360352,629.1181693,617.2591441279282,617.2591441279282,7882938,INFY.NS,0.015380278,,,
06-01-2020,621.4224853515625,633.9964503630143,619.4459979490006,627.5202226022485,6519403,INFY.NS,-0.009584323,,,
07-01-2020,612.2127685546875,624.576414,609.8577395841436,620.7075258131158,7899363,INFY.NS,-0.014820379,,,
08-01-2020,604.0544434,613.1379584021026,595.7278579583198,609.7316467,8639443,INFY.NS,-0.013325964,-0.025310363,,
09-01-2020,611.9183959960938,615.2406215,600.7742562352731,606.9981736921635,13521186,INFY.NS,0.013018616,-0.00973193,,
10-01-2020,620.8338623046875,624.8289320715525,614.3996767778665,622.7683068722345,9341405,INFY.NS,0.014569698,-0.010522464,,
13-01-2020,650.6075439453125,653.9297697628099,635.0057571330179,639.2110932729718,36952038,INFY.NS,0.047957567,0.046964922,,
14-01-2020,652.3737793,653.4671563649406,645.2667513524486,647.5796860995617,11414418,INFY.NS,0.002714748,0.06559976,,
15-01-2020,645.5610961914062,650.8598090964978,641.0193642733277,650.8598090964978,6047430,INFY.NS,-0.010442914,0.06871343,,
16-01-2020,645.0985107421875,649.7243801151758,639.4213074207928,648.2104694964037,5740586,INFY.NS,-0.000716563,0.054223104,,
